"mpa_id","mpa_name_clean","mpa_country","protection_level_clean","mpa_area_km2","days_after","fishing_hours_annual","fishing_hours_annual_100km2","fishing_hours_daily","fishing_hours_daily_100km2","all_detections","all_fishing_detections","classified_fishing_detections","matched_fishing_detections","perc_area_imaged","perc_days_imaged","imaged_by_sar_highfreq"
"CA238_5","Stewarts Point State Marine Reserve","United States of America","fully-protected",61.6849249287588,1826,0.989944444444445,1.60484015436146,0.00271069124984788,0.00439441444239173,0.0459358777850518,0.0401014739038066,0.0306239185233679,0.00382798981542098,87.6678611670986,29.2990142387733,1
"CA242_4","Russian River State Marine Conservation Area","United States of America","highly-protected",2.07400367629449,1826,0,0,0,0,0,0,0,0,11.2367761653055,19.1675794085433,0
"CA243_5","Bodega Head State Marine Reserve & Bodega Marine Life Refuge","United States of America","fully-protected",23.7567608654478,1826,6.34172222222222,26.6943892651869,0.0173650663259097,0.0730952608575764,0.233703489467111,0.204290340802649,0.14281879911879,0.0259670543852346,83.0946822070596,26.1226725082147,1
"CA249_5","Point Reyes State Marine Reserve","United States of America","fully-protected",24.0354637715545,1826,49.9832777777778,207.956369191977,0.136865492272119,0.569431459999938,1.22060628745445,0.982823879696951,0.879971974676465,0.25547573458349,40.8268523235912,19.6604600219058,1
"CA250_4","Point Reyes State Marine Conservation Area","United States of America","highly-protected",31.8194929486711,1826,63.0184383333333,198.049788018276,0.172558702993793,0.542305005526495,0.251544485597285,0.212909395229535,0.224593290711861,0.0449186581423723,97.4440950886367,19.6604600219058,1
"CA252_5","Southeast Farallon Island State Marine Reserve","United States of America","fully-protected",13.6235318270556,1826,54.6102777777778,400.852572380127,0.149535262261166,1.09762478745927,0.0269600358632287,0,0,0,56.3393827281923,26.5060240963855,1
"CA253_4","Southeast Farallon Island State Marine Conservation Area","United States of America","highly-protected",33.595959369805,1826,5.73933333333333,17.0834036026715,0.0157155896312523,0.0467782135889143,0.00602182543507985,0.00577290725889539,0.00602182543507985,0,100.0098142319,26.5060240963855,1
"CA254_5","Montara State Marine Reserve","United States of America","fully-protected",30.4279155353236,1826,5.13288888888889,16.8690125451747,0.0140550079104296,0.0461911625004783,0.277880198401145,0.18817362439964,0.159991629382477,0.0589442845093338,83.6019848108062,23.3296823658269,1
"CA262_5","North Farallon Islands State Marine Reserve","United States of America","fully-protected",46.8848472592406,1826,3.108,6.62900741217076,0.00851040525739321,0.0181517179960864,0.0477670205259372,0.0412836219367599,0.0429903184733434,0,91.5323589908628,26.5060240963855,1
"CA265_5","Point Conception State Marine Reserve","United States of America","fully-protected",58.1137940430603,1826,9.17905555555556,15.7949686588251,0.0251343251795059,0.0432501880033547,0.0761649116178032,0.0370156642951213,0.0313620224308601,0.00224014445934715,87.8987201901845,30.39430449069,1
"CA268_5","Campus Point State Marine Conservation Area","United States of America","fully-protected",27.2985691789093,1826,2.71666666666667,9.9516815290288,0.00743884629426798,0.0272499494223133,0.148193453601414,0.0259706310556495,0,0,79.3972525847184,16.1555312157722,1
"CA270_5","Begg Rock State Marine Reserve","United States of America","fully-protected",98.5851462195236,1826,0,0,0,0,0.0088618286676757,0.0055379804956044,0,0,99.9950939958982,15.9912376779847,1
"CA272_5","Point Dume State Marine Reserve","United States of America","fully-protected",19.386515200798,1826,0.316777777777778,1.63401093232443,0.000867409030059633,0.00447429061425091,0.157641181482922,0.135143309202209,0.128979148486027,0,81.2801567632076,31.434830230011,1
"CA273_5","Point Vicente State Marine Conservation Area","United States of America","fully-protected",38.8527107943649,1826,1.40005555555556,3.60349516656793,0.00383366800535475,0.00986718282192751,0.427339422138962,0.158569517220001,0.139707118776199,0.0164361316207293,93.0730597149159,28.5870755750274,1
"CA278_5","Blue Cavern Onshore State Marine Conservation Area","United States of America","fully-protected",6.58568381020737,1826,0.0536111111111111,0.814055345748873,0.000146799318486065,0.00222906721179867,0.477533575699774,0.0795701065015202,0,0,38.6597734941602,27.8203723986856,1
"CA280_5","Long Point State Marine Reserve","United States of America","fully-protected",4.16677787166214,1826,0,0,0,0,0,0,0,0,19.8364365205174,27.8203723986856,0
"CA288_5","Laguna Beach State Marine Reserve","United States of America","fully-protected",17.1202471526065,1826,0.0566666666666667,0.330992106372946,0.000155166119021541,0.000906331068929205,0.114847917288416,0.104115758415941,0.0689087503730499,0,59.2760913005916,15.2792990142388,1
"CA289_5","Laguna Beach State Marine Conservation Area","United States of America","fully-protected",7.94141092855549,1826,0,0,0,0,0.0352941749619408,0.0352941749619408,0.0352941749619408,0.0352941749619408,83.1652704883272,15.2792990142388,1
"CA292_4","Swami's State Marine Conservation Area","United States of America","highly-protected",32.8400093872985,1826,0.243277777777778,0.740796919113762,0.000666149446269928,0.00202846911038818,0.118113891369969,0.0932016455725212,0.0908568395153607,0,78.4894393117873,15.2792990142388,1
"CA295_5","Matlahuayl State Marine Reserve","United States of America","fully-protected",2.62004118364563,1826,0,0,0,0,0,0,0,0,3.45886325385937,26.8893756845564,0
"CA296_5","South La Jolla State Marine Reserve","United States of America","fully-protected",12.8894789030308,1826,1.40761111111111,10.9206207768425,0.00385435682122429,0.0299031237043881,0.568698948834814,0.267677519729155,0.236957895347839,0.0947831581391356,76.7383639336608,26.8893756845564,1
"CA297_4","South La Jolla State Marine Conservation Area","United States of America","highly-protected",6.38861008895683,1826,0.0843888888888889,1.32092720816944,0.000231075818425216,0.00361699673649902,0.391202072948414,0.112957430652367,0.0652003454914024,0.0326001727457012,99.8781086812921,26.8893756845564,1
"CA299_5","Cabrillo State Marine Reserve","United States of America","fully-protected",0.976934821600914,1826,0.00155555555555556,0.159228181979065,4.25946209078739e-06,0.000436002688880243,0,0,0,0,2.16602512112632,26.8893756845564,0
"CA302_4","Pyramid Point State Marine Conservation Area","United States of America","highly-protected",36.2123543194404,1826,19.2687222222222,53.2103548204761,0.0527621090422295,0.145701957339748,0.11366471166465,0.105621364741355,0.08335412188741,0.02273294233293,88.6680222363288,22.5082146768894,1
"CA303_4","Point St. George Reef Offshore State Marine Conservation Area","United States of America","highly-protected",24.6877362224014,1826,4.47561111111111,18.1288841989894,0.0122552330534258,0.0496409753532021,0.177472856535442,0.11674762980812,0.0690172219860053,0.0295788094225737,99.9579809262346,22.5082146768894,1
"CA304_5","Southwest Seal Rock Special Closure","United States of America","fully-protected",0.0579168419409692,1826,0,0,0,0,0,0,0,0,99.4693197375291,22.5082146768894,0
"CA308_5","Reading Rock State Marine Reserve","United States of America","fully-protected",24.8923707029411,1826,1.91661111111111,7.69959251363978,0.00524811366678837,0.0210832215598022,0.0287971023457004,0.0268121900737671,0.0191980682304669,0,99.9504122382103,24.6440306681271,1
"CA312_5","South Cape Mendocino State Marine Reserve","United States of America","fully-protected",23.4510200238562,1826,2.02744444444444,8.64544246852363,0.00555160034075697,0.0236731721482027,0.0327682748772302,0.0200434034624303,0.0218455165848201,0,90.3628494926565,26.013143483023,1
"CA314_5","Mattole Canyon State Marine Reserve","United States of America","fully-protected",25.3980884569702,1826,0.236833333333333,0.932484874736064,0.00064850310332238,0.00255335398339557,0.0414413868821071,0.0211350037064074,0,0,100.009459962752,26.013143483023,1
"CA315_5","Sea Lion Gulch State Marine Reserve","United States of America","fully-protected",26.8362963407597,1826,1.581,5.89127493572477,0.00432913472070099,0.0161316400211522,0.00909280015868782,0.00909280015868782,0.00909280015868782,0.00909280015868782,86.0939873289056,26.0679079956188,1
"CA316_4","Big Flat State Marine Conservation Area","United States of America","highly-protected",29.8200298372748,1826,3.01505555555555,10.1108401702092,0.00825590239746866,0.0276857616927964,0.0414016563070971,0.0364757327815006,0.0165606625228388,0,85.0819161478003,26.0679079956188,1
"CA317_4","Double Cone Rock State Marine Conservation Area","United States of America","highly-protected",47.606752669278,1826,2.12622222222222,4.46621981758133,0.00582207618352197,0.0122295175727857,0.0736923361309587,0.0675792989257192,0.053222242761248,0,82.8072531763638,34.3921139101862,1
"CA320_5","Ten Mile State Marine Reserve","United States of America","fully-protected",30.6520829672382,1826,1.29172222222222,4.21414173908785,0.00353702689546063,0.0115392709175461,0.0664509798025701,0.0559526855124721,0.0483279853109601,0.00604099816387001,84.7796992347813,34.3921139101862,1
"CA321_4","Ten Mile Beach State Marine Conservation Area","United States of America","highly-protected",9.17591901667817,1826,0.0482222222222222,0.525530163622558,0.000132043324814409,0.00143902016326002,0.103762270611626,0.0987210948324574,0.103762270611626,0.0207524541223251,82.4406739081458,34.3921139101862,1
"CA324_5","Point Cabrillo State Marine Reserve","United States of America","fully-protected",1.08514121474985,1826,0,0,0,0,0,0,0,0,2.07027586941291,34.2278203723987,0
"CA45_4","Corte Madera Marsh State Marine Park","United States of America","highly-protected",1.4571788260869,1826,0.285555555555556,19.5964661607378,0.000781915540951686,0.0536595458946818,0,0,0,0,5.27838039098481,20.3176341730559,0
"GA45_5","St. Catherines Bar Natural Area","United States of America","fully-protected",1.20268909620224,1826,0,0,0,0,0,0,0,0,48.4655520911588,15.7721796276013,0
"GA54_5","Egg Island Bar Natural Area","United States of America","fully-protected",1.36112737965588,1826,0,0,0,0,0,0,0,0,15.3046675064375,7.72179627601314,0
"GU10_4","Pati Point","Guam","highly-protected",19.8891325405886,1826,0,0,0,0,0,0,0,0,8.61826782137338,3.83351588170865,1
"HI34_4","Kaho'olawe Island Reserve","United States of America","highly-protected",200.80199156546,1826,0,0,0,0,0.010738315213362,0.00278444855156144,0.000976210473942004,0,67.6970111891389,53.395399780942,1
"MNM10_4","Northeast Canyons and Seamounts Marine National Monument","United States of America","highly-protected",12719.8363918662,1095,277.46537037037,2.18135958531508,0.760179096905124,0.00597632763100022,0.0116614233259386,0.00446353338909027,0.0045157000964273,0.00124057694956794,100.253049894261,25.0228310502283,1
"MNM1_4","Papahanaumokuakea Marine National Monument Expansion","United States of America","highly-protected",1514850.53148276,1826,165.637055555555,0.0109342177405072,0.453551630765486,2.99403552587821e-05,0.000446180155150027,0.000208835726445021,0.000159350055410724,6.37400221642896e-05,6.206067839268,20.3723986856517,1
"MNM1_B_5","Hawaiian Islands National Wildlife Refuge & Papahanaumokuakea Marine National Monument Particularly Sensitive Sea Area","United States of America","fully-protected",363679.993708582,1826,9.29661111111111,0.00255626134842064,0.0254562188146526,6.9996203406918e-06,0.000402614741872894,0.000192542172140218,0.000149116571064035,5.9646628425614e-05,16.7979780297389,20.26286966046,1
"MNM2_5","Buck Island Reef National Monument","United States Virgin Islands","fully-protected",76.4550671339791,1826,0,0,0,0,0.0403665881844932,0.00563403283152728,0,0,70.3016446727379,20.2081051478642,1
"MNM5_4","Virgin Islands National Park & Virgin Islands Coral Reef National Monument","United States Virgin Islands","highly-protected",73.3982008193503,1826,0,0,0,0,0.257337916352607,0.000709903404818146,0,0,47.3110120055014,12.8696604600219,1
"MNM7_4","Marianas Trench Marine National Monument","US Minor Is.","highly-protected",248468.50201475,1826,203.315055555555,0.0818272955754713,0.556722496044785,0.000224061597961312,0.00188073427084372,0.000511717054819184,0.00045397034123814,0.000129705811782326,12.0244591015019,8.10514786418401,1
"MP3_5","Managaha Marine Conservation Area","Northern Mariana Islands","fully-protected",4.99864667238164,1826,0,0,0,0,1.83364811928541,0.646229856207578,0,0,14.8437702467234,8.05038335158817,0
"NC505_5","Queen Anne's Revenge","United States of America","fully-protected",0.236296767558016,1826,0.189,79.9841665009641,0.000517524644030668,0.219014694690482,2.8791140985937,2.14982298096352,0,0,99.9921734381234,8.05038335158817,0
"NJ40_4","Liberty State Park","United States of America","highly-protected",2.35646557866022,1826,0.1145,4.85897188725751,0.000313526834611172,0.0133049613561268,8.73279834645367,0.0624307753787973,0,0,10.053996284764,7.9408543263965,0
"NMF10_4","Closure of the Madison and Swanson Sites","United States of America","highly-protected",396.665239753418,1826,0,0,0,0,0.0107371307281833,0,0,0,100.010595111516,7.50273822562979,1
"NMF20_4","Steamboat Lumps","United States of America","highly-protected",367.271638955002,1826,0.124444444444444,0.0338834887437882,0.000340756967262991,9.2780637305006e-05,0.0444650119247842,0.0124437633230458,0,0,99.9977137195105,8.65279299014239,1
"NMF8_5","Hind Bank Marine Conservation District","United States Virgin Islands","fully-protected",44.6331735703945,1826,0,0,0,0,0.104868715991991,0.0247322093789923,0.00953351963563555,0,100.004859627138,12.8696604600219,1
"NMF953_5","Richardson Rock (San Miguel Island) Federal Marine Reserve","United States of America","fully-protected",82.9357515698395,1826,0.2545,0.306864042566357,0.000696878422782037,0.000840262986216749,0.0738446666446435,0.0686012062661192,0.0682714842563686,0.00139329559706875,100.030706877241,30.39430449069,1
"NMF955_5","South Point (Santa Rosa Island) Federal Marine Reserve","United States of America","fully-protected",4.89618389100396,1826,0.0667777777777778,1.36387397337082,0.000182852622611659,0.00373459466969009,0,0,0,0,100.026358191543,16.6484118291347,1
"NMF956_5","Gull Island (Santa Cruz Island) Federal Marine Reserve","United States of America","fully-protected",37.6399655725403,1826,0.0101666666666667,0.0270102974644685,2.78386272362176e-05,7.39602887855107e-05,0.0229565275423146,0.0178166413734367,0.00573913188557864,0,99.9824066848779,16.1555312157722,1
"NMF957_5","Scorpion (Santa Cruz Island) Federal Marine Reserve","United States of America","fully-protected",22.8503887257538,1826,0.1485,0.649879535014787,0.000406626506024096,0.00177951679905473,0.449812171217161,0.116600404733781,0.0937108690035751,0.0468554345017876,99.9998990611547,16.1555312157722,1
"NMF958_5","Santa Barbara Island Federal Marine Reserve","United States of America","fully-protected",114.240450595108,1826,0.186722222222222,0.163446678693526,0.000511287574540587,0.000447553884702973,0.0896188162737583,0.0798098087119722,0.0787559294526967,0.0013578608526327,99.9665896937026,27.8203723986856,1
"NMF959_5","Anacapa Island Federal Marine Reserve","United States of America","fully-protected",9.8266123508606,1826,0.242777777777778,2.47061519381617,0.000664780333455032,0.00676510184506069,0.370543136767121,0.0572927150089516,0.0435933102078966,0,99.9745466027642,16.1555312157722,1
"NMF960_5","Footprint (Anacapa Channel) Federal Marine Reserve","United States of America","fully-protected",55.4208524982147,1826,0.238277777777778,0.429942462154391,0.000652458318120969,0.00117727946920699,0.0772077830921095,0.022417054292796,0.0203178376558183,0,99.9925277485537,16.1555312157722,1
"NMS5_4","Flower Garden Banks National Marine Sanctuary","United States of America","highly-protected",417.167965192257,1826,43.6780505555556,10.4701353411511,0.119600357490568,0.02866959293853,0.0509017351911508,0.018110983299319,0.00848362253185847,0.00339344901274339,94.5445747569601,15.4435925520263,1
"NMS7_4","Gray's Reef National Marine Sanctuary","United States of America","highly-protected",57.4180586612531,1826,0,0,0,0,0.0675111086653086,0.0293678570148448,0.0306868675751403,0,99.9971776679057,15.553121577218,1
"NPS14_4","Dry Tortugas National Park","United States of America","highly-protected",119.124510382318,1826,0,0,0,0,0,0,0,0,0.759172459639684,7.83132530120482,0
"NPS14a_5","Dry Tortugas Research Natural Area & Tortugas North Ecological Reserve","United States of America","fully-protected",120.154152086108,1826,0,0,0,0,0.644888117343385,0.419969198881298,0,0,0.902782002571323,7.83132530120482,1
"NPS26_5","National Park of American Samoa","American Samoa","fully-protected",11.4999210002838,1826,0,0,0,0,0,0,0,0,0.0646611113711862,7.39320920043812,0
"NPS32_4","Salt River Bay National Historical Park and Ecological Preserve","United States Virgin Islands","highly-protected",2.37692594156717,1826,0,0,0,0,0,0,0,0,0.482613855840498,12.8696604600219,0
"NWR155_4","Billy Frank Jr. Nisqually National Wildlife Refuge","United States of America","highly-protected",4.64059276584178,1826,0,0,0,0,4.82094256934149,1.5606234761908,0,0,14.023111590791,13.9649507119387,0
"NWR164_4","San Diego Bay National Wildlife Refuge","United States of America","highly-protected",12.5728439250134,1826,0,0,0,0,1.0971882351948,0.26985125206969,0,0,7.9287258112542,26.8893756845564,0
"NWR184_5","Navassa Island National Wildlife Refuge","United States Virgin Islands","fully-protected",1476.37214674888,1826,0,0,0,0,0.0461156180485235,0.00896855162328184,0.00808520576175411,0,98.651653367222,19.9890470974808,1
"NWR46_5","Grays Harbor National Wildlife Refuge","United States of America","fully-protected",5.70034194458728,1826,0,0,0,0,0.283484956254954,0.246974645253922,0,0,12.5015503881192,27.1084337349398,0
"OR42_5","Redfish Rocks Marine Reserve","United States of America","fully-protected",6.80563039565849,1826,5.65894444444444,83.150922331228,0.0154954667153462,0.227685986668204,0,0,0,0,25.8509406721695,21.631982475356,1
"OR44_5","Otter Rock Marine Reserve","United States of America","fully-protected",2.92468669359612,1826,0,0,0,0,0,0,0,0,27.4462881622055,21.3033953997809,0
"OR50_5","Cascade Head Marine Reserve","United States of America","fully-protected",24.9915102646783,1826,4.31855555555556,17.2800903579612,0.0118251795059024,0.0473167863032891,0.0367047476291613,0.0351405197518231,0.0367047476291613,0,84.0730705608885,21.3033953997809,1
"OR53_5","Cape Perpetua Marine Reserve","United States of America","fully-protected",36.3621304712129,1826,8.66911111111111,23.8410428618154,0.0237379822319581,0.0652821546051902,0.188536062351298,0.171723406125136,0.179966241335329,0.0428491050798403,88.3318866503505,20.5366922234392,1
"OR54_5","Cape Falcon Marine Reserve","United States of America","fully-protected",31.7744392271919,1826,5.5179542565,17.3660161774872,0.0151094037691676,0.0475520705845762,0.14813096381872,0.142735007780479,0.14813096381872,0.0317423493897257,73.80728775512,22.0700985761227,1
"PR07_4","Bosque Estatal de Guanica Natural Reserve","Puerto Rico","highly-protected",13.5436008908696,1826,0,0,0,0,0,0,0,0,4.82952864986039,13.6911281489595,0
"PR08_4","Bosque Natural de Boquerón Natural Reserve","Puerto Rico","highly-protected",172.849600477944,1826,0,0,0,0,0.0444374690720556,0.00139075312133826,0,0,72.924319469634,13.6911281489595,1
"PR09_4","Cabezas de San Juan Natural Reserve","Puerto Rico","highly-protected",268.082014875426,1826,0.118388888888889,0.0441614440058214,0.00032417548983814,0.00012092399782536,0.0528588665597415,0.00248155942694165,0,0,96.1074780695364,12.8696604600219,1
"PR10_4","Bahías Bioluminiscentes de Vieques Natural Reserve","Puerto Rico","highly-protected",79.5943858237856,1826,0,0,0,0,0.0380465523207332,0.00387146814849455,0,0,84.391680564361,12.8696604600219,1
"PR11_4","Cueva del Indio Natural Reserve","Puerto Rico","highly-protected",15.5774707339017,1826,0,0,0,0,0.0815562168951534,0.00035022958075342,0,0,94.0791786228543,13.7458926615553,1
"PR13_4","La Parguera Natural Reserve","Puerto Rico","highly-protected",321.557770389836,1826,0,0,0,0,0.0213770933843095,0.000936100975926786,0,0,64.0310394763484,13.6911281489595,1
"PR14_4","Arrecifes de la Cordillera Natural Reserve","Puerto Rico","highly-protected",38.4391004757174,1826,0,0,0,0,0.0302663811464703,0.00550580279392614,0,0,36.5977993271927,12.8696604600219,1
"PR17_4","Río Espíritu Santo Natural Reserve","Puerto Rico","highly-protected",118.147196365179,1826,0,0,0,0,0.121218073809719,0.0320546030461901,0,0,86.3876980056646,20.591456736035,1
"PR19_4","Caja de Muertos Natural Reserve","Puerto Rico","highly-protected",55.1357269923402,1826,0,0,0,0,0.0387119927997357,0.00726632492449478,0,0,41.8064875536086,18.565169769989,1
"PR21_4","Punta Petrona Natural Reserve","Puerto Rico","highly-protected",30.0322851868,1826,0,0,0,0,0.102347565710197,0.0413079380846811,0,0,23.5212588214083,18.565169769989,1
"PR26_5","Isla de Desecheo Marine Reserve","Puerto Rico","fully-protected",7.23635874871068,1826,0,0,0,0,0.649356476084438,0.496496013544733,0,0,8.47857786820302,13.7458926615553,0
"PR27_4","Arrecifes de Guayama Natural Reserve","Puerto Rico","highly-protected",8.11106698667049,1826,0,0,0,0,0,0,0,0,0.0972976318390014,19.8795180722892,0
"PR29_4","Isla de Mona Natural Reserve","Puerto Rico","highly-protected",1519.8800829699,1826,0.186277777777778,0.0122560838756295,0.00051007058537179,3.35599229891278e-05,0.0248631085878429,0.00522024816686903,0,0,96.3567261757392,21.7415115005476,1
"PR32_4","Punta Yegüas Natural Reserve","Puerto Rico","highly-protected",263.600475055749,1826,0,0,0,0,0.0589080650345899,0.0022468988036322,0,0,98.0294847560345,20.591456736035,1
"PR33_4","Hacienda La Esperanza Natural Reserve","Puerto Rico","highly-protected",50.8697125572384,1826,0,0,0,0,0.100699182741412,0.0147823064603965,0,0,93.1169410296487,18.6199342825849,1
"AIARE18_5","Mangrove Marine National Park","United Arab Emirates","fully-protected",1.72117805987965,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIARG108_5","Special Fishing Area 3","Argentina","fully-protected",1804.51414402792,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIARG27_5","Islote de la Gaviota Cangrejera Integral Nature Reserve","Argentina","fully-protected",2.92897907307559,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS100_5","Barwon Bluff Marine Sanctuary","Australia","fully-protected",0.111189764275551,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1118_5","Lord Howe Australian Marine Park","Australia","fully-protected",9301.5068507951,1096,16.6262037037037,0.178747422008107,0.0455096816707218,0.000489272140533139,NA,NA,NA,NA,NA,NA,NA
"AIAUS1130_5","Lord Howe Island Marine Park","Australia","fully-protected",129.652733617844,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1170_5","Macquarie Island Nature Reserve","Australia","fully-protected",811.368191056021,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1172_5","Macquarie Island Australian Marine Park","Australia","fully-protected",57003.8293421943,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1181_5","Marengo Reefs Marine Sanctuary","Australia","fully-protected",0.125367388203979,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1313_5","Murray Australian Marine Park","Australia","fully-protected",12767.0174370976,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1319_5","Mushroom Reef Marine Sanctuary","Australia","fully-protected",0.53599003639096,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1455_5","Norfolk Australian Marine Park","Australia","fully-protected",41827.4892594124,1096,7.35768518518519,0.0175905494579249,0.0201396492295215,4.81493142096485e-05,NA,NA,NA,NA,NA,NA,NA
"AIAUS1472_4","North Sydney Harbour Aquatic Reserve","Australia","highly-protected",2.45175037193441,1826,1.98205555555556,80.8424698633461,0.00542731532189363,0.221364922955493,NA,NA,NA,NA,NA,NA,NA
"AIAUS1571_5","Point Danger Marine Sanctuary","Australia","fully-protected",0.202972290086269,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1673_4","Pulu Keeling National Park","Australia","highly-protected",23.8497250631254,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1701_5","Ricketts Point Marine Sanctuary","Australia","fully-protected",1.07879464699087,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS1983_5","The Arches Marine Sanctuary","Australia","fully-protected",0.479974209998131,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS2022_5","Tinderbox Marine Nature Reserve","Australia","fully-protected",1.14140597793007,1826,3.59172222222222,314.675259431862,0.00983494584398199,0.861651860437737,NA,NA,NA,NA,NA,NA,NA
"AIAUS235_5","Booderee National Park (Commonwealth)","Australia","fully-protected",0.106133601244241,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS379_5","Central Eastern Australian Marine Park","Australia","fully-protected",8135.87247978476,1096,1.56175925925926,0.0191959653145962,0.00427488848337388,5.25437006786392e-05,NA,NA,NA,NA,NA,NA,NA
"AIAUS428_4","Coobowie Aquatic Reserve","Australia","highly-protected",1.61416095057631,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS432_5","Cook Island Aquatic Reserve","Australia","fully-protected",0.283069982789298,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS63_5","Argo-Rowley Terrace Australian Marine Park","Australia","fully-protected",36263.2179282313,1096,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS718_5","Gascoyne Australian Marine Park","Australia","fully-protected",9177.32813455831,1096,0.997314814814815,0.0108671587219303,0.00272987631792376,2.97458724140428e-05,NA,NA,NA,NA,NA,NA,NA
"AIAUS773_5","Governor Island Marine Nature Reserve","Australia","fully-protected",0.541456988391888,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIAUS900_5","Jawbone Marine Sanctuary","Australia","fully-protected",0.194397264480369,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBLZ17_5","Great Blue Hole Natural Monument","Belize","fully-protected",4.16598757258652,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBLZ25_5","Seal Caye, Sapodilla Cayes","Belize","fully-protected",6.51697941157061,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBLZ40_5","Sandbore","Belize","fully-protected",4.49997942996502,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBLZ41_5","South Point","Belize","fully-protected",5.3221817265229,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBLZ42_5","Northern Two Cayes","Belize","fully-protected",3.78032563836384,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBLZ5a_5","Hol Chan Marine Reserve","Belize","fully-protected",4.22386978089857,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBLZ9c_5","Glover's Reef","Belize","fully-protected",1.86568251669192,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU14_5","Aristo Protected Dive Site","Bermuda","fully-protected",0.283425118498679,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU15_5","Blanche King Protected Dive Site","Bermuda","fully-protected",0.283434957781154,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU16_5","Caraquet Protected Dive Site","Bermuda","fully-protected",0.283426157011144,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU18_5","Lartington Protected Dive Site & Constellation Protected Dive Site","Bermuda","fully-protected",0.791842964836624,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU19_5","Corinthian Protected Dive Site","Bermuda","fully-protected",0.125940263741195,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU20_5","Cristobal Colon Protected Dive Site","Bermuda","fully-protected",0.283425224352371,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU21_5","Darlington Protected Dive Site","Bermuda","fully-protected",0.28343375667227,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU23_5","Minnie Breslauer Protected Dive Site & Hermes Protected Dive Site","Bermuda","fully-protected",1.53030983322995,1826,0.0381666666666667,2.49404831870617,0.000104508944870391,0.0068292670282206,NA,NA,NA,NA,NA,NA,NA
"AIBMU25_5","Kate Protected Dive Site","Bermuda","fully-protected",0.283434504998049,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU27_5","L'Herminie Protected Dive Site","Bermuda","fully-protected",0.283432105408112,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU28_5","Madiana Protected Dive Site","Bermuda","fully-protected",0.283426040723598,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU29_5","Mary Celestia Protected Dive Site","Bermuda","fully-protected",0.283439489335748,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU33_5","North Carolina Protected Dive Site","Bermuda","fully-protected",0.283435994756734,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU36_5","Rita Zovetto Protected Dive Site & Pelinaion Protected Dive Site","Bermuda","fully-protected",1.12398840361527,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"AIBMU41_5","Taunton Protected Dive Site","Bermuda","fully-protected",0.28342529075747,1826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
